,title,originallink,link,description,pubDate
94,"병원성 대장균 식중독, 8월에 가장 많이 발생",http://www.dailysportshankook.co.kr/news/articleView.html?idxno=262387,http://www.dailysportshankook.co.kr/news/articleView.html?idxno=262387,식품의약품안전처는 여름철(6~8월)에 집중적으로 발생하는 병원성대장균 <b>식중독</b>을 예방하기 위해 식재료와 조리식품의 취급과 보관에 주의를 기울여줄 것을 당부했다. 병원성대장균 <b>식중독</b>은 지난 5년간 발생한 여름철... ,"Tue, 16 Aug 2022 17:02:00 +0900"
95,[육군1군수지원사령부 하상원 중위] 식중독 잡는 수의 장교,http://kookbang.dema.mil.kr/newsWeb/20220817/3/BBSMSTR_000000010058/view.do,http://kookbang.dema.mil.kr/newsWeb/20220817/3/BBSMSTR_000000010058/view.do,특히 올해 여름은 뉴스에서 연일 <b>식중독</b> 사고를 보도한다. 고온다습한 환경이 계속되며 <b>식중독</b> 경고등에 ‘빨간불’이 켜진 것이다. <b>식중독</b>과 인수공통감염병(사람과 동물에 공통으로 감염되는 전염병)을 예방하는 수의... ,"Tue, 16 Aug 2022 16:52:00 +0900"
96,"성동구, 캐릭터 인형들이 알려주는 ‘건강밥상’",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160282902415589,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160282902415589,찾아가는 인형극 공연 어린이집 40여곳서 순회 운영 ▲ 찾아가는 <b>식중독</b> 예방 인형극을 진행하는 모습. (사진제공=성동구청) [시민일보 = 홍덕표 기자] 서울 성동구(구청장 정원오)는 <b>식중독</b> 예방과 어린이의 건강한 식생활... ,"Tue, 16 Aug 2022 16:42:00 +0900"
97,나주시 '장내 기생충 감염' 양성자 치료제 무료 투약,http://www.seoulwire.com/news/articleView.html?idxno=477868,http://www.seoulwire.com/news/articleView.html?idxno=477868,"서현승 나주시보건소장은 &quot;장내 기생충 질환 예방을 위해 민물고기를 날 것이 아닌 충분히 익혀 섭취하고 칼, 도마 등 주방용품은 10초 이상 가열 후 사용해주길 바라며 여름철 <b>식중독</b> 예방 등 시민의 건강 증진을 위한... ","Tue, 16 Aug 2022 16:38:00 +0900"
98,"광주시 보건환경연구원, 추석 성수식품 안전성 검사",http://www.breaknews.com/916314,http://www.breaknews.com/916314,"즉석섭취식품은 <b>식중독</b> 원인균 ▲채소류, 과일류는 잔류농약 340종 ▲수산물은... “가정에서도 <b>식중독</b>이 발생되지 않도록 식재료 구입에서부터 음식 조리, 보관까지... ","Tue, 16 Aug 2022 16:36:00 +0900"
99,"정부, 어린이 안전 위한 교통·식품 등 6대 역점 분야 발표",http://www.dailypop.kr/news/articleView.html?idxno=62068,http://www.dailypop.kr/news/articleView.html?idxno=62068,"어린이 급식소의 <b>식중독</b> 발생을 감소시키기 위해 자동 온도관리 체계 등 지능형 급식 관리 시스템을 도입하고, 유치원 등 집단 급식소의 <b>식중독</b> 조기경보시스템 등록을 확대해 사전 예방체계도 구축한다. 환경안전... ","Tue, 16 Aug 2022 16:36:00 +0900"
100,"나주시, '장내 기생충 감염' 양성자 치료제 무료 투약",http://www.newsworker.co.kr/news/articleView.html?idxno=169296,http://www.newsworker.co.kr/news/articleView.html?idxno=169296,"서현승 나주시보건소장은 &quot;장내 기생충 질환 예방을 위해 민물고기를 날 것이 아닌 충분히 익혀 섭취하고 칼, 도마 등 주방용품은 10초 이상 가열 후 사용해주길 바란다&quot;며 &quot;여름철 <b>식중독</b> 예방 등 시민의 건강 증진을 위한... ","Tue, 16 Aug 2022 16:34:00 +0900"
101,"광진구, 김밥 배달음식점 위생점검",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160288825694833,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160288825694833,(사진제공=광진구청)  광진구(구청장 김경호) 보건소는 최근 여름철 발생하기 쉬운 <b>식중독</b>을 예방하고... 구는 <b>식중독</b> 예방·관리 업무를 체계적으로 수행하기 위해 <b>식중독</b> 발생 또는 식품위생법 위반 이력 업체 등을... ,"Tue, 16 Aug 2022 16:32:00 +0900"
102,"경북도, 추석 성수식품 제조·유통·판매업체 점검",http://www.shinailbo.co.kr/news/articleView.html?idxno=1587583,http://www.shinailbo.co.kr/news/articleView.html?idxno=1587583,"아울러, 장마철 고온다습한 환경에서 <b>식중독</b> 사고를 예방하기 위해 식재료 및 음식 등의 조리·보관·관리에 각별한 주의가 요구되면서 <b>식중독</b>예방 홍보활동도 함께 진행한다. <b>식중독</b> 사고 예방을 위해서는 조리가 되지... ","Tue, 16 Aug 2022 16:26:00 +0900"
103,제수*선물용 식품 안전성 검사 실시,https://kjmbc.co.kr/article/WtIlqbz69Fd-Rw54x,https://kjmbc.co.kr/article/WtIlqbz69Fd-Rw54x,"광주시에 따르면 광주 지역에서 유통되는 떡류와 한과류 등 2백여건의 품목이 검사 대상이며, <b>식중독</b> 원인균과 잔류 농약 여부 등을 검사할 예정입니다. 검사 결과 부적합으로 판정되면 식약처의 부적합 긴급통보 시스템에... ","Tue, 16 Aug 2022 16:14:00 +0900"
104,나주시 '장내 기생충 감염' 양성자 치료제 무료 투약,http://www.thekpm.com/news/articleView.html?idxno=132291,http://www.thekpm.com/news/articleView.html?idxno=132291,"서현승 나주시보건소장은 &quot;장내 기생충 질환 예방을 위해 민물고기를 날 것이 아닌 충분히 익혀 섭취하고 칼, 도마 등 주방용품은 10초 이상 가열 후 사용해주길 바란다&quot;며 &quot;여름철 <b>식중독</b> 예방 등 시민의 건강 증진을 위한... ","Tue, 16 Aug 2022 16:08:00 +0900"
105,"나주시, '장내 기생충 감염' 양성자 치료제 무료 투약",https://www.gukjenews.com/news/articleView.html?idxno=2529964,https://www.gukjenews.com/news/articleView.html?idxno=2529964,"서현승 나주시보건소장은 &quot;장내 기생충 질환 예방을 위해 민물고기를 날 것이 아닌 충분히 익혀 섭취하고 칼, 도마 등 주방용품은 10초 이상 가열 후 사용해주길 바란다&quot;며 &quot;여름철 <b>식중독</b> 예방 등 시민의 건강 증진을... ","Tue, 16 Aug 2022 15:52:00 +0900"
106,"광주시 보건환경연, 추석 제수·선물용 식품 등 200여건 안전성 검사",https://www.news1.kr/articles/4774364,https://n.news.naver.com/mnews/article/421/0006280562?sid=102,"약과 등 과자류와 식용유지류는 산가(기름 부패도)를, 동태전 등 즉석섭취식품은 <b>식중독</b> 원인균을, 채소... 다하겠다&quot;며 &quot;가정에서도 <b>식중독</b>이 발생되지 않도록 식재료 구입에서부터 음식 조리, 보관까지 각별히... ","Tue, 16 Aug 2022 15:52:00 +0900"
107,"경북도, 추석 명절 성수식품 일제점검",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202208161534075530298,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202208161534075530298,경북도는 이번 점검과 함께 장마철 고온다습한 환경에서 <b>식중독</b> 사고를 예방을 위한 홍보활동도 함께 진행할 계획이다. 이에 <b>식중독</b> 사고 예방을 위해서는 조리가 되지 않은 식품과 이미 조리가 된 식품은 칼·도마를 구분... ,"Tue, 16 Aug 2022 15:52:00 +0900"
108,"경북도, 추석 명절 먹거리 안전에 총력",http://www.breaknews.com/916272,http://www.breaknews.com/916272,"아울러, 장마철 고온다습한 환경에서 <b>식중독</b> 사고를 예방하기 위해 식재료 및 음식 등의 조리·보관·관리에 각별한 주의가 요구되면서 <b>식중독</b>예방 홍보활동도 함께... ","Tue, 16 Aug 2022 15:38:00 +0900"
109,"경북도, 추석 명절 성수식품 일제점검 실시",http://www.kbsm.net/news/view.php?idx=360325,http://www.kbsm.net/news/view.php?idx=360325,"아울러, 장마철 고온다습한 환경에서 <b>식중독</b> 사고를 예방하고자 식재료 및 음식 등의 조리·보관·관리에 각별한 주의가 요구되면서 <b>식중독</b>예방 홍보활동도 함께 진행한다.도는 <b>식중독</b> 사고를 예방하려면 조리가 되지 않은... ","Tue, 16 Aug 2022 15:38:00 +0900"
110,"상주교육지원청, 2022년 조리종사자 일상회복 지원연수 실시",http://www.shinailbo.co.kr/news/articleView.html?idxno=1587374,http://www.shinailbo.co.kr/news/articleView.html?idxno=1587374,대한 책무만을 강조하던 모습에서 벗어나 모두가 함께 책임지는 분위기를 마련하여 사기 진작 및 급식업무에 대한 의욕을 고취하고 학교 <b>식중독</b> ZERO화 달성을 실현하고자 하는 의지를 다짐했다. [신아일보] 상주,"Tue, 16 Aug 2022 15:26:00 +0900"
111,"포항 북구, 배달음식점 위생‧방역 특별점검 실시",http://www.shinailbo.co.kr/news/articleView.html?idxno=1587452,http://www.shinailbo.co.kr/news/articleView.html?idxno=1587452,"또한 점검 시 관리자 및 종사자에게 충분한 가열·조리, 달걀 등 원재료에 대한 보관온도 지키기 등을 홍보하여 <b>식중독</b> 등 식품안전사고를 예방하고자 한다. 북구청은 올해 2분기까지 배달음식점 468개소를 점검했으며 그... ","Tue, 16 Aug 2022 15:26:00 +0900"
112,"경북도, 추석 명절 성수식품 일제점검 실시",http://www.kukinews.com/newsView/kuk202208160097,http://www.kukinews.com/newsView/kuk202208160097,"경북도는 이번 점검과 함께 장마철 고온다습한 환경에서 <b>식중독</b> 사고를 예방을 위한 홍보활동도 함께 진행할 계획이다. 한편, <b>식중독</b> 사고 예방을 위해서는 조리가 되지 않은 식품과 이미 조리가 된 식품은 칼·도마를... ","Tue, 16 Aug 2022 15:26:00 +0900"
113,"경북도, 추석 명절 성수식품 일제점검 실시",http://www.nspna.com/news/?mode=view&newsid=587655,http://www.nspna.com/news/?mode=view&newsid=587655,"아울러, 장마철 고온다습한 환경에서 <b>식중독</b> 사고를 예방하기 위해 식재료 및 음식 등의 조리·보관·관리에 각별한 주의가 요구되면서 <b>식중독</b>예방 홍보활동도 함께 진행할 계획이다. <b>식중독</b> 사고 예방을 위해서는... ","Tue, 16 Aug 2022 15:18:00 +0900"
114,"경북도, 추석 명절 성수식품 일제 점검",http://www.inews24.com/view/1510567,https://n.news.naver.com/mnews/article/031/0000691961?sid=102,장마철 <b>식중독</b> 사고를 예방하기 위해 식재료와 음식 등의 조리·보관·관리에 각별한 주의가 요구되면서 <b>식중독</b>예방 홍보활동도 함께 진행할 계획이다. 박성수 경북도 복지건강국장은 &quot;기온이 높고 습한 날씨로 인해... ,"Tue, 16 Aug 2022 15:15:00 +0900"
115,"나주시, '장내 기생충 감염' 양성자 치료제 무료 투약",http://daily.hankooki.com/news/articleView.html?idxno=860356,http://daily.hankooki.com/news/articleView.html?idxno=860356,"서현승 나주시보건소장은 &quot;장내 기생충 질환 예방을 위해 민물고기를 날 것이 아닌 충분히 익혀 섭취하고 칼, 도마 등 주방용품은 10초 이상 가열 후 사용해주길 바란다&quot;며 &quot;여름철 <b>식중독</b> 예방 등 시민의 건강 증진을 위한... ","Tue, 16 Aug 2022 15:10:00 +0900"
116,[카드뉴스] 강원 양구군 주요뉴스 (8월 16일),http://www.weeklytoday.com/news/articleView.html?idxno=515252,http://www.weeklytoday.com/news/articleView.html?idxno=515252,"공예공방과, 백자박물관, 선사박물관, <b>식중독</b>예방버스 등 다양한 체험 부스가 운영된다. 국토정중앙천문대 일원에서는 4일 국토정중앙 20주년을 맞아 토크쇼, 보름달축제, 플리마켓 등 연계행사도 진행될 예정이다.","Tue, 16 Aug 2022 15:04:00 +0900"
117,"포항시 북구청, 배달음식점 294곳 위생‧방역 특별점검",https://www.nocutnews.co.kr/news/5802552,https://n.news.naver.com/mnews/article/079/0003675196?sid=102,"또, 충분한 가열·조리, 달걀 등 원재료에 대한 보관온도 지키기 등을 홍보해 <b>식중독</b> 등 식품안전사고 예방에 나선다. 특히, 조리장 내 이물 혼입이 우려되는 조리기구 사용여부와 배달가방 청결 상태 등 위생취약... ","Tue, 16 Aug 2022 15:00:00 +0900"
118,"나주시, ‘장내 기생충 감염’ 양성자 치료제 무료 투약",http://www.metroseoul.co.kr/article/20220816500384,http://www.metroseoul.co.kr/article/20220816500384,"서현승 나주시보건소장은 &quot;장내 기생충 질환 예방을 위해 민물고기를 날 것이 아닌 충분히 익혀 섭취하고 칼, 도마 등 주방용품은 10초 이상 가열 후 사용해주길 바란다&quot;며 &quot;여름철 <b>식중독</b> 예방 등 시민의 건강 증진을 위한... ","Tue, 16 Aug 2022 15:00:00 +0900"
119,"경북도, 24일까지 추석명절 성수식품 일제 점검",http://www.idaegu.com/newsView/idg202208160017,http://www.idaegu.com/newsView/idg202208160017,조리 음식의 2시간 내 밀폐용기 냉장 보관 등 <b>식중독</b>예방 홍보활동도 함께 진행한다. 경북도 박성수 복지건강국장은 “기온이 높고 습한 날씨로 <b>식중독</b> 사고에 각별한 주의가 필요하다”며 <b>식중독</b> 예방수칙 준수를 당부했다.,"Tue, 16 Aug 2022 14:58:00 +0900"
120,"광주보건환경연구원, 추석 성수식품 안전성 검사",http://www.gjdream.com/news/articleView.html?idxno=617195,http://www.gjdream.com/news/articleView.html?idxno=617195,"즉석섭취식품은 <b>식중독</b> 원인균 ▲채소류, 과일류는 잔류농약 340종 ▲수산물은 동물용의약품 67종, 중금속... 다하겠다&quot;며 &quot;가정에서도 <b>식중독</b>이 발생되지 않도록 식재료 구입에서부터 음식 조리, 보관까지 각별히... ","Tue, 16 Aug 2022 14:44:00 +0900"
121,"경북도, 추석 명절 성수식품 일제 점검",https://news.bbsi.co.kr/news/articleView.html?idxno=3077814,https://news.bbsi.co.kr/news/articleView.html?idxno=3077814,아울러 장마철 고온다습한 환경에서 <b>식중독</b> 사고를 예방하기 위한 홍보활동도 함께 진행합니다. 박성수 경북도 복지건강국장은 &quot;기온이 높고 습한 날씨로 인해 <b>식중독</b> 사고에 각별한 주의가 필요한 때이다&quot;며 &quot;<b>식중독</b> 예방... ,"Tue, 16 Aug 2022 14:42:00 +0900"
122,광주광역시 보건환경연구원 추석 성수식품 안전성 검사,http://news.mt.co.kr/mtview.php?no=2022081611185511460,https://n.news.naver.com/mnews/article/008/0004783443?sid=102,"주요 검사항목은 약과 등 과자류 및 식용유지류는 산가(기름 부패도), 동태전 등 즉석섭취식품은 <b>식중독</b>... 다하겠다&quot;며 &quot;가정에서도 <b>식중독</b>이 발생되지 않도록 식재료 구입에서부터 음식 조리, 보관까지 각별히... ","Tue, 16 Aug 2022 14:38:00 +0900"
123,"광주시 보건환경연구원, 추석 성수식품 안전성 검사",https://www.dailyimpact.co.kr/news/articleView.html?idxno=84000,https://www.dailyimpact.co.kr/news/articleView.html?idxno=84000,"주요 검사항목은 △약과 등 과자류 및 식용유지류는 산가 △동태전 등 즉석섭취식품은 <b>식중독</b> 원인균... 다하겠다&quot;며 &quot;가정에서도 <b>식중독</b>이 발생되지 않도록 식재료 구입에서부터 음식 조리, 보관까지 각별히... ","Tue, 16 Aug 2022 14:30:00 +0900"
124,"경북도,추석 성수식품 제조·유통·판매업체 일제점검",https://www.pressian.com/pages/articles/2022081609422592887?utm_source=naver&utm_medium=search,https://n.news.naver.com/mnews/article/002/0002255305?sid=102,점검과 더불어 <b>식중독</b>예방 홍보활동 동시 진행 경북도는 추석 명절을 앞두고 16일~ 24일까지 추석 성수식품... 이번 점검과 더불어 장마철 고온다습한 환경에서 <b>식중독</b> 사고를 예방하기 위해 식재료 및 음식 등의 조리·보관... ,"Tue, 16 Aug 2022 14:21:00 +0900"
125,"광주광역시 보건환경연구원, 추석 성수식품 안전성 검사",http://daily.hankooki.com/news/articleView.html?idxno=860308,http://daily.hankooki.com/news/articleView.html?idxno=860308,"즉석섭취식품은 <b>식중독</b> 원인균 ▲채소류, 과일류는 잔류농약 340종 ▲수산물은 동물용의약품 67종, 중금속... 다하겠다&quot;며 &quot;가정에서도 <b>식중독</b>이 발생되지 않도록 식재료 구입에서부터 음식 조리, 보관까지 각별히... ","Tue, 16 Aug 2022 14:08:00 +0900"
126,"광주광역시 보건환경연구원, 추석 성수식품 안전성 검사",https://www.cnbnews.com/news/article.html?no=559960,https://www.cnbnews.com/news/article.html?no=559960,"즉석섭취식품은 <b>식중독</b> 원인균 ▲채소류, 과일류는 잔류농약 340종 ▲수산물은 동물용의약품 67종, 중금속... “가정에서도 <b>식중독</b>이 발생되지 않도록 식재료 구입에서부터 음식 조리, 보관까지 각별히 주의해주기를... ","Tue, 16 Aug 2022 14:02:00 +0900"
127,"참치, 치즈, 진미채 김밥... 여기는 전부 2천원",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002856342&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002363061?sid=103,"날이 덥다보니 문제가 되는 것 중의 하나가 <b>식중독</b>을 비롯한 여름철 질환, 위생 문제이다. 코로나 바이러스로 인해, 위생에 대한 사람들의 관심은 더욱 커졌다. 특히, 김밥은 상온에 오래 보관할 경우 금방 상하기 쉽고... ","Tue, 16 Aug 2022 13:49:00 +0900"
128,"당진소방서, 여름철 식중독 주의",https://www.ccdailynews.com/news/articleView.html?idxno=2148408,https://www.ccdailynews.com/news/articleView.html?idxno=2148408,"▲ 충남 당진소방서는 집중호우가 지나며 고온다습한 요즘 <b>식중독</b> 위험이 커지고 있는 가운데 <b>식중독</b>에 대한 각별한 주의에 나섰다. 여름철 <b>식중독</b> 원인균인 병원성대장균은 채소류, 생고기 또는 완전히 조리되지 않은... ","Tue, 16 Aug 2022 13:46:00 +0900"
129,[광주소식] 자치구 물놀이 시설 안전관리 실태 감찰,https://www.yna.co.kr/view/AKR20220816092400054?input=1195m,https://n.news.naver.com/mnews/article/001/0013377849?sid=102,"약과 등 과자류는 산가(기름 부패도), 명태전 등 즉석 섭취 식품은 <b>식중독</b> 원인균, 채소·과일류는 잔류농약 340종, 수산물은 동물용 의약품 67종과 중금속 등을 검사할 예정이다.","Tue, 16 Aug 2022 13:40:00 +0900"
130,[축제 276] 국토정중앙 양구 배꼽축제 내달 2~4일 열린다,https://www.jeonmae.co.kr/news/articleView.html?idxno=908931,https://www.jeonmae.co.kr/news/articleView.html?idxno=908931,"이 밖에도 공예공방과, 백자박물관, 선사박물관, <b>식중독</b>예방버스 등 다양한 체험 부스가 운영된다. 한편 국토정중앙천문대 일원에서는 4일 국토정중앙 20주년을 맞아 토크쇼, 보름달축제, 플리마켓 등 연계행사도... ","Tue, 16 Aug 2022 13:38:00 +0900"
131,"광주광역시 보건환경연구원, 추석 성수식품 안전성 검사",http://www.newscj.com/article/20220816580307,http://www.newscj.com/article/20220816580307,"주요 검사항목은 약과 등 과자류 및 식용유지류는 산가(기름 부패도), 동태전 등 즉석섭취식품은 <b>식중독</b>... “가정에서도 <b>식중독</b>이 발생되지 않도록 식재료 구입에서부터 음식 조리, 보관까지 각별히 주의해주기를... ","Tue, 16 Aug 2022 13:04:00 +0900"
132,"경북, 추석 성수식품 일제점검",http://www.skyedaily.com/news/news_view.html?ID=164509,http://www.skyedaily.com/news/news_view.html?ID=164509,"아울러, 장마철 고온다습한 환경에서 <b>식중독</b> 사고를 예방하기 위해 식재료 및 음식 등의 조리·보관·관리에 각별한 주의가 필요해 <b>식중독</b>예방 홍보활동도 함께한다. <b>식중독</b> 사고 예방을 위해서는 △조리가 되지 않은... ","Tue, 16 Aug 2022 13:04:00 +0900"
133,"광주시 보건환경연구원, 추석 성수식품 안전성 검사",http://www.newsworker.co.kr/news/articleView.html?idxno=169231,http://www.newsworker.co.kr/news/articleView.html?idxno=169231,"주요 검사항목은 ▲약과 등 과자류 및 식용유지류는 산가(기름 부패도) ▲동태전 등 즉석섭취식품은 <b>식중독</b>... 다하겠다&quot;며 &quot;가정에서도 <b>식중독</b>이 발생되지 않도록 식재료 구입에서부터 음식 조리, 보관까지 각별히... ","Tue, 16 Aug 2022 12:12:00 +0900"
134,"[포토]펭수 '내 오른날개 송준섭 PD, 왼날개 찬 매니저와 함께'",https://www.spotvnews.co.kr/news/articleView.html?idxno=542895,https://n.news.naver.com/mnews/article/477/0000376505?sid=106,"EBS 연습생 겸 유튜브 크리에이터 펭수가 경기도 고양시 일산 EBS에서 진행된 EBS 공익광고 &apos;<b>식중독</b>, 이렇게 대비하세요&apos;편 녹화에서 송준섭 PD와 김찬 매니저와 대화를 나누고 있다. 한편, 지난 12일 유튜브 채널... ","Tue, 16 Aug 2022 11:52:00 +0900"
135,"[포토]펭수 '언제나 스위트한 내 매니저, 찬'",https://www.spotvnews.co.kr/news/articleView.html?idxno=542898,https://n.news.naver.com/mnews/article/477/0000376503?sid=106,"EBS 연습생 겸 유튜브 크리에이터 펭수가 경기도 고양시 일산 EBS에서 진행된 EBS 공익광고 &apos;<b>식중독</b>, 이렇게 대비하세요&apos;편 녹화에서 김찬 매니저와 대화를 나누고 있다. 한편, 지난 12일 유튜브 채널 &apos;자이언트 펭TV... ","Tue, 16 Aug 2022 11:51:00 +0900"
136,"[포토]펭수 '영원한 내 섭섭한 송충이, 송준섭 PD'",https://www.spotvnews.co.kr/news/articleView.html?idxno=542897,https://n.news.naver.com/mnews/article/477/0000376504?sid=106,"EBS 연습생 겸 유튜브 크리에이터 펭수가 경기도 고양시 일산 EBS에서 진행된 EBS 공익광고 &apos;<b>식중독</b>, 이렇게 대비하세요&apos;편 녹화에서 송준섭 PD와 대화를 나누고 있다. 한편, 지난 12일 유튜브 채널 &apos;자이언트 펭TV&apos;(연출... ","Tue, 16 Aug 2022 11:51:00 +0900"
137,"[포토]펭수 '굳이 칼 없어도, 이미 내 심장 가져간 펭귄'",https://www.spotvnews.co.kr/news/articleView.html?idxno=542902,https://n.news.naver.com/mnews/article/477/0000376502?sid=106,"EBS 연습생 겸 유튜브 크리에이터 펭수가 경기도 고양시 일산 EBS에서 진행된 EBS 공익광고 &apos;<b>식중독</b>, 이렇게 대비하세요&apos;편 녹화에 열중하고 있다. 한편, 지난 12일 유튜브 채널 &apos;자이언트 펭TV&apos;(연출 이슬예나 임문식... ","Tue, 16 Aug 2022 11:50:00 +0900"
138,"[포토]펭수 '펭귄의 요리 실력, 한번 보실래요?'",https://www.spotvnews.co.kr/news/articleView.html?idxno=542907,https://n.news.naver.com/mnews/article/477/0000376501?sid=106,"EBS 연습생 겸 유튜브 크리에이터 펭수가 경기도 고양시 일산 EBS에서 진행된 EBS 공익광고 &apos;<b>식중독</b>, 이렇게 대비하세요&apos;편 녹화에 열중하고 있다. 한편, 지난 12일 유튜브 채널 &apos;자이언트 펭TV&apos;(연출 이슬예나 임문식... ","Tue, 16 Aug 2022 11:50:00 +0900"
139,"[포토]펭수 '덩실덩실, 황진이 춤'",https://www.spotvnews.co.kr/news/articleView.html?idxno=542908,https://n.news.naver.com/mnews/article/477/0000376500?sid=106,"EBS 연습생 겸 유튜브 크리에이터 펭수가 경기도 고양시 일산 EBS에서 진행된 EBS 공익광고 &apos;<b>식중독</b>, 이렇게 대비하세요&apos;편 녹화에 열중하고 있다. 한편, 지난 12일 유튜브 채널 &apos;자이언트 펭TV&apos;(연출 이슬예나 임문식... ","Tue, 16 Aug 2022 11:48:00 +0900"
140,"[포토]펭수 'EBS 공익광고 위해서 대장금, 펭장금으로 변신'",https://www.spotvnews.co.kr/news/articleView.html?idxno=542913,https://n.news.naver.com/mnews/article/477/0000376499?sid=106,"EBS 연습생 겸 유튜브 크리에이터 펭수가 경기도 고양시 일산 EBS에서 진행된 EBS 공익광고 &apos;<b>식중독</b>, 이렇게 대비하세요&apos;편 녹화에 열중하고 있다. 한편, 지난 12일 유튜브 채널 &apos;자이언트 펭TV&apos;(연출 이슬예나 임문식... ","Tue, 16 Aug 2022 11:46:00 +0900"
141,"광주시 보건환경연구원, 추석 성수식품 안전성 검사",http://www.namdonews.com/news/articleView.html?idxno=691828,http://www.namdonews.com/news/articleView.html?idxno=691828,"즉석섭취식품은 <b>식중독</b> 원인균 ▲채소류·과일류는 잔류농약 340종 ▲수산물은 동물용의약품 67종, 중금속... 다하겠다&quot;며 &quot;가정에서도 <b>식중독</b>이 발생되지 않도록 식재료 구입에서부터 음식 조리, 보관까지 각별히... ","Tue, 16 Aug 2022 11:46:00 +0900"
142,"분당 피부관리샵 엘라에스테틱, 여름철 피부관리 방짜유기테라피 바디케어 서...",http://www.bzeronews.com/news/articleView.html?idxno=526814,http://www.bzeronews.com/news/articleView.html?idxno=526814,"우리 조상들은 예로부터 구리의 효능을 알고 여름철 <b>식중독</b>을 일으키는 대장균을 포함한 유해세균을 살균하는 식기로 사용해왔으며 학계에서도 구리는 리스테리아균, <b>식중독</b>균, 비브리오균, MRSA 등 인체에 유해한 세균... ","Tue, 16 Aug 2022 11:44:00 +0900"
143,"광주시 보건환경연구원, 추석 성수식품 안전성 검사",http://www.bzeronews.com/news/articleView.html?idxno=526816,http://www.bzeronews.com/news/articleView.html?idxno=526816,"주요 검사항목은 ▲약과 등 과자류 및 식용유지류는 산가(기름 부패도) ▲동태전 등 즉석섭취식품은 <b>식중독</b>... 다하겠다&quot;며 &quot;가정에서도 <b>식중독</b>이 발생되지 않도록 식재료 구입에서부터 음식 조리, 보관까지 각별히... ","Tue, 16 Aug 2022 11:44:00 +0900"
144,"경북도, 추석 성수식품 제조·유통·판매업체 일제 점검",http://www.newspim.com/news/view/20220816000622,http://www.newspim.com/news/view/20220816000622,경북도는 또 이 기간 장마철 고온다습한 환경에서 <b>식중독</b> 사고 예방을 위해 식재료 및 음식 등의 조리·보관·관리에 각별한 주의 등 환기를 위해 <b>식중독</b>예방 홍보활동도 함께 진행한다. 경북도는 <b>식중독</b> 사고 예방을... ,"Tue, 16 Aug 2022 11:43:00 +0900"
145,"광진구, 배달음식점 23곳에 위생 점검 실시",https://www.gukjenews.com/news/articleView.html?idxno=2529645,https://www.gukjenews.com/news/articleView.html?idxno=2529645,"광진구청 전경 광진구는 여름철 발생하기 쉬운 <b>식중독</b>을 예방하고 배달음식점의 식품 위생을 강화하기 위해... 또한, 조리된 김밥을 수거해 서울시 보건환경연구원에 <b>식중독</b>균 검사를 의뢰하고, 현장 점검 시 위생 교육을... ","Tue, 16 Aug 2022 11:36:00 +0900"
146,"경북도, 추석 성수식품 판매업체 일제점검 실시",http://www.smartfn.co.kr/view.php?ud=2022081611130378532a13d34d32_46,http://www.smartfn.co.kr/view.php?ud=2022081611130378532a13d34d32_46,"아울러, 장마철 고온다습한 환경에서 <b>식중독</b> 사고를 예방하기 위해 식재료 및 음식 등의 조리·보관·관리에 각별한 주의가 요구되면서 <b>식중독</b>예방 홍보활동도 함께 진행할 계획이다. <b>식중독</b> 사고 예방을 위해서는... ","Tue, 16 Aug 2022 11:32:00 +0900"
147,"광주시 보건환경연구원, 추석 성수식품 안전성 검사 나서",http://www.enewstoday.co.kr/news/articleView.html?idxno=1591201,http://www.enewstoday.co.kr/news/articleView.html?idxno=1591201,"주요 검사항목은 ▲약과 등 과자류 및 식용유지류는 산가(기름 부패도) ▲동태전 등 즉석섭취식품은 <b>식중독</b>... 다하겠다&quot;라며 &quot;가정에서도 <b>식중독</b>이 발생되지 않도록 식재료 구입에서부터 음식 조리, 보관까지 각별히... ","Tue, 16 Aug 2022 11:30:00 +0900"
148,[B tv 수원뉴스] 08월 16일 기상정보,http://ch1.skbroadband.com/content/view?parent_no=24&content_no=61&p_no=144867,http://ch1.skbroadband.com/content/view?parent_no=24&content_no=61&p_no=144867,여름철은 <b>식중독</b>에 대비해 음식물 관리를 철저히 해야합니다. 오늘의 <b>식중독</b> 지수는 전국 대부분 지방이 &apos;경고&apos; 단계인데요. <b>식중독</b>을 예방하려면 비누나 손 세정제로 깨끗하게 손 씻기는 물론이고 식재료는 완전히... ,"Tue, 16 Aug 2022 11:28:00 +0900"
